Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP004240,Male,Yes,0,Graduate,No,2720,0,80,360,1,Rural,Y
LP004241,Male,Yes,3+,Graduate,Yes,1820,1719,100,360,,Semiurban,Y
LP004242,Female,Yes,1,Graduate,No,7250,1667,110,480,1,Urban,N
LP004243,Female,Yes,2,Graduate,Yes,14880,0,96,360,1,Urban,Y
LP004244,Male,No,0,Not Graduate,No,2666,4300,121,360,1,Semiurban,Y
LP004245,Male,Yes,0,Graduate,No,4606,0,81,360,1,Semiurban,Y
LP004246,Female,No,2,Graduate,Yes,5935,0,133,360,1,Urban,Y
LP004247,Male,Yes,0,Not Graduate,No,2920,16,87,360,1,Urban,Y
LP004248,Female,No,0,Graduate,No,2717,0,60,360,1,Urban,N
LP004249,Male,Yes,0,Graduate,No,8624,0,150,180,1,Urban,Y
LP004250,Female,Yes,0,Graduate,No,6500,0,105,360,1,Semiurban,Y
LP004251,Male,Yes,0,Graduate,No,12876,0,405,360,0,Urban,N
LP004252,Male,Yes,0,Graduate,,2425,2340,143,360,1,Urban,Y
LP004253,Male,Yes,0,Graduate,No,3750,0,100,360,1,Rural,Y
LP004254,Male,No,1,Graduate,No,10047,0,,360,1,Rural,Y
LP004255,Female,No,0,Graduate,No,1926,1851,50,360,1,Rural,Y
LP004256,Male,Yes,0,Graduate,No,2213,1125,,360,,Urban,Y
LP004257,Male,Yes,1,Not Graduate,No,10416,0,187,180,1,Semiurban,Y
LP004258,Male,Yes,2,Graduate,No,7142,0,138,360,1,Urban,Y
LP004259,Female,No,0,Not Graduate,No,3660,5064,187,360,,Semiurban,Y
LP004260,Male,Yes,0,Graduate,,7901,1833,180,360,0,Urban,N
LP004261,Male,Yes,1,Not Graduate,No,4707,1993,148,360,1,Urban,Y
LP004262,Male,No,0,Graduate,No,37719,0,152,360,1,Rural,Y
LP004263,Male,Yes,0,Not Graduate,No,7333,8333,175,360,0,Semiurban,N
LP004264,Female,No,0,Not Graduate,No,3466,1210,130,180,0,Urban,N
LP004265,Male,Yes,0,Graduate,,4652,0,110,300,1,Rural,N
LP004266,Male,Yes,,Graduate,Yes,3539,1376,55,360,1,Semiurban,Y
LP004267,Male,No,0,Graduate,No,3340,1710,150,360,1,Semiurban,Y
LP004268,Female,Yes,0,Not Graduate,No,2769,1542,190,360,1,Rural,N
LP004269,Female,Yes,0,Not Graduate,No,2309,1255,125,360,1,Semiurban,Y
LP004270,Male,No,0,Graduate,,1958,1456,60,360,1,Urban,Y
LP004271,Male,Yes,0,Graduate,,3948,1733,149,360,1,Rural,Y
LP004272,Female,Yes,0,Graduate,No,2483,2466,90,300,0,Semiurban,N
LP004273,Male,Yes,3+,Graduate,Yes,7085,0,84,360,0,Rural,N
LP004274,Female,Yes,1,Graduate,No,3859,0,96,360,1,Semiurban,N
LP004275,Male,Yes,0,Graduate,No,4301,0,118,360,,Urban,Y
LP004276,Female,No,1,Graduate,No,3708,2569,173,360,0,Rural,N
LP004277,Male,Yes,2,Graduate,No,4354,0,136,360,1,Rural,Y
LP004278,Male,Yes,0,Graduate,No,8334,0,160,360,0,Semiurban,N
LP004279,Male,Yes,2,Graduate,No,2083,4083,160,360,1,Urban,Y
LP004280,Male,No,1,Not Graduate,No,7740,0,128,360,1,Urban,N
LP004281,Female,No,2,Graduate,No,3015,2188,153,360,1,Urban,N
LP004282,Male,Yes,2,Graduate,No,5191,0,132,360,1,Rural,Y
LP004283,Male,No,0,Graduate,No,4166,0,98,360,1,Semiurban,Y
LP004284,Male,No,0,Graduate,No,6000,0,140,360,1,Rural,Y
LP004285,Female,No,0,Not Graduate,Yes,2947,1664,70,,0,Urban,N
LP004286,Male,No,2,Graduate,No,16692,0,110,360,1,Urban,Y
LP004287,Male,No,0,Graduate,No,210,2917,98,,0,Urban,N
LP004288,Male,Yes,0,Graduate,No,4333,2451,110,360,1,Semiurban,Y
LP004289,Male,No,2,Graduate,No,3450,2079,162,360,1,Rural,Y
LP004290,Female,Yes,0,Graduate,No,2653,1500,113,360,1,Rural,N
LP004291,Male,Yes,0,Not Graduate,No,4691,0,100,360,1,Semiurban,Y
LP004292,Male,No,3+,Graduate,No,2500,0,93,360,1,Rural,Y
LP004293,Male,Yes,0,Graduate,No,5532,4648,162,180,1,Urban,Y
LP004294,Female,Yes,1,Graduate,No,16525,1014,150,360,1,Semiurban,Y
LP004295,Female,Yes,0,Graduate,Yes,6700,1750,230,360,0,Rural,N
LP004296,Male,Yes,0,Graduate,No,2873,1872,132,360,1,Semiurban,Y
LP004297,Male,No,3+,Graduate,No,16667,2250,86,360,1,Semiurban,Y
LP004298,Female,No,0,Graduate,No,2947,1603,,360,1,Urban,Y
LP004299,Male,Yes,2,Graduate,No,4350,0,154,240,1,Semiurban,Y
LP004300,Female,Yes,0,Not Graduate,No,3095,0,113,360,1,Semiurban,Y
LP004301,Male,Yes,1,Graduate,No,2083,3150,128,360,1,Urban,Y
LP004302,Female,Yes,1,Graduate,No,10833,0,234,360,0,Urban,N
LP004303,Male,No,3+,Not Graduate,Yes,8333,0,246,360,1,Rural,Y
LP004304,Male,Yes,0,Graduate,No,1958,2436,131,360,1,Semiurban,Y
LP004305,Male,Yes,2,Graduate,No,3547,0,80,360,1,Rural,Y
LP004306,Male,Yes,2,Graduate,No,18333,0,500,360,1,Semiurban,Y
LP004307,Female,Yes,2,Not Graduate,No,4583,2083,160,360,1,Semiurban,Y
LP004308,Male,No,2,Graduate,No,2435,0,75,300,,Rural,Y
LP004309,Male,Yes,1,Not Graduate,Yes,2699,2785,96,360,1,Rural,Y
LP004310,Male,Yes,2,Graduate,No,5333,1131,186,360,1,Rural,Y
LP004311,Female,No,0,Graduate,No,3691,0,110,360,1,Rural,N
LP004312,Male,No,3+,Not Graduate,Yes,17263,0,225,360,0,Rural,N
LP004313,Male,No,0,Graduate,No,3597,2157,119,360,,Semiurban,N
LP004314,Male,No,0,Not Graduate,No,3326,913,105,360,0,Rural,N
LP004315,Male,Yes,2,Graduate,Yes,2600,1700,107,300,,Urban,Y
LP004316,Female,No,1,Graduate,No,4625,2857,111,360,0,Rural,N
LP004317,Male,,2,Graduate,No,2895,0,95,180,0,Rural,Y
LP004318,Male,No,1,Graduate,Yes,6283,4416,209,360,1,Semiurban,Y
LP004319,Male,Yes,2,Graduate,No,645,3683,113,360,1,Semiurban,Y
LP004320,Female,No,0,Not Graduate,Yes,3159,0,100,360,1,Urban,Y
LP004321,Female,Yes,0,Graduate,No,4865,5624,208,360,1,Urban,N
LP004322,Male,No,1,Graduate,Yes,4050,5302,138,360,1,Rural,Y
LP004323,Male,Yes,0,Graduate,No,3814,1483,124,360,1,Semiurban,N
LP004324,Female,No,0,Graduate,No,3510,4416,243,360,,Semiurban,Y
LP004325,Male,No,0,Graduate,No,20833,6667,480,180,1,Urban,Y
LP004326,Female,Yes,1,Graduate,No,3583,0,96,360,1,Rural,Y
LP004327,Male,Yes,0,Not Graduate,No,2479,3013,188,360,1,Semiurban,Y
LP004328,Female,Yes,0,Graduate,No,13262,0,40,360,0,Semiurban,N
LP004329,Male,Yes,1,Graduate,No,3598,1287,100,360,1,Rural,Y
LP004330,Male,Yes,0,Graduate,No,6065,2004,250,180,0,Urban,N
LP004331,Male,No,0,Graduate,No,3283,2035,148,360,1,Semiurban,Y
LP004332,Male,Yes,0,Graduate,No,2130,6666,70,360,1,Semiurban,Y
LP004333,Female,Yes,2,Not Graduate,No,5815,3666,311,360,1,Urban,N
LP004334,Male,Yes,1,Graduate,No,3466,3428,150,360,1,Semiurban,Y
LP004335,Male,Yes,0,Not Graduate,No,2031,1632,113,180,0,Rural,N
LP004336,Male,No,2,Graduate,,3074,1800,123,360,1,Semiurban,Y
LP004337,Female,Yes,0,Graduate,No,4683,1915,185,360,,Urban,Y
LP004338,Male,Yes,0,Graduate,No,3400,0,95,360,1,Rural,Y
LP004339,Male,Yes,0,Not Graduate,No,2192,1742,45,360,1,Rural,Y
LP004340,Male,No,1,Graduate,No,2500,0,55,300,1,Semiurban,Y
LP004341,Male,Yes,0,Not Graduate,No,3601,1590,,360,0,Semiurban,N
LP004342,Female,Yes,1,Graduate,No,3166,2985,132,360,1,Semiurban,Y
LP004343,Male,Yes,2,Graduate,No,15000,0,300,360,1,Urban,N
LP004344,Male,Yes,0,Graduate,No,8666,4983,376,360,1,Rural,Y
LP004345,Male,No,0,Graduate,No,4917,0,130,360,1,Rural,Y
LP004346,Female,No,3+,Graduate,No,5818,2160,184,360,1,Semiurban,Y
LP004347,Female,No,2,Graduate,No,4333,2451,110,360,1,Semiurban,Y
LP004348,Male,Yes,,Not Graduate,,2500,0,67,360,1,Semiurban,Y
LP004349,Male,Yes,0,Graduate,No,4384,1793,117,360,1,Rural,Y
LP004350,Female,Yes,0,Not Graduate,No,2935,0,98,360,0,Rural,N
LP004351,Male,Yes,2,Graduate,No,2833,0,71,360,1,Urban,N
LP004352,Female,Yes,0,Graduate,,63337,0,490,360,1,Semiurban,Y
LP004353,Male,Yes,3+,Not Graduate,No,9833,1833,182,360,1,Urban,N
LP004354,Female,Yes,2,Graduate,Yes,5503,4490,70,360,,Semiurban,Y
LP004355,Male,No,0,Graduate,,5250,688,160,360,,Urban,Y
LP004356,Male,No,2,Graduate,No,2500,4600,176,360,1,Rural,Y
LP004357,Male,Yes,0,Graduate,No,1830,0,,360,1,Semiurban,Y
LP004358,Male,Yes,1,Graduate,No,4160,0,71,360,0,Rural,N
LP004359,Female,Yes,1,Graduate,No,2647,1587,173,84,1,Semiurban,Y
LP004360,Male,Yes,0,Graduate,No,2378,0,46,360,1,Rural,Y
LP004361,Male,Yes,0,Graduate,No,4554,1229,158,12,,Urban,Y
LP004362,Male,No,3+,Graduate,No,3173,0,74,360,1,Semiurban,Y
LP004363,Female,Yes,2,Graduate,No,2583,2330,125,360,0,Rural,N
LP004364,Male,Yes,1,Graduate,No,2499,2458,160,480,1,Rural,Y
LP004365,Male,Yes,0,Not Graduate,No,3523,3230,152,360,1,Semiurban,Y
LP004366,Male,Yes,0,Graduate,No,3083,2168,126,360,1,Semiurban,Y
LP004367,Male,Yes,0,Graduate,No,6333,4583,259,360,,Rural,N
LP004368,Female,No,2,Graduate,No,2625,6250,187,300,1,Semiurban,Y
LP004369,Male,Yes,0,Graduate,Yes,9083,0,228,360,1,Rural,Y
LP004370,Male,Yes,3+,Graduate,No,8750,4167,308,360,,Urban,Y
LP004371,Male,No,1,Graduate,Yes,2666,2083,95,360,1,Urban,N
LP004372,Female,No,0,Graduate,No,5500,0,105,360,1,Urban,Y
LP004373,Female,Yes,1,Graduate,No,2423,505,130,360,1,Urban,Y
LP004374,Male,No,1,Graduate,Yes,3813,0,116,360,1,Rural,N
LP004375,Male,No,0,Graduate,No,8333,3167,165,360,1,Semiurban,Y
LP004376,Female,Yes,0,Graduate,No,3875,0,67,360,1,Urban,Y
LP004377,Male,Yes,0,Graduate,No,3000,1666,100,180,1,Semiurban,N
LP004378,Female,Yes,0,Graduate,Yes,5167,3167,200,360,1,Rural,N
LP004379,Male,Yes,0,Graduate,No,4723,0,81,360,1,Rural,Y
LP004380,Female,Yes,0,Not Graduate,No,5000,3667,236,480,1,Semiurban,Y
LP004381,Male,No,2,Graduate,No,4750,2333,130,360,0,Semiurban,N
LP004382,Male,No,1,Graduate,No,3013,3033,95,360,1,Semiurban,N
LP004383,Male,No,1,Graduate,Yes,6822,0,141,360,1,Rural,N
LP004384,Male,Yes,0,Graduate,No,6216,0,133,360,1,Semiurban,Y
LP004385,Female,Yes,0,Graduate,No,2500,0,96,360,1,Semiurban,Y
LP004386,Male,Yes,1,Graduate,No,5124,0,124,360,1,Rural,Y
LP004387,Male,Yes,0,Graduate,No,6325,0,175,360,1,Rural,Y
LP004388,Male,Yes,3+,Graduate,No,19730,5266,570,360,1,Semiurban,N
LP004389,Female,No,0,Graduate,No,15759,0,55,360,1,Rural,Y
LP004390,Male,Yes,0,Graduate,No,5185,0,155,360,1,Semiurban,Y
LP004391,Male,No,2,Graduate,No,9323,7873,380,360,1,Semiurban,Y
LP004392,Male,No,1,Graduate,Yes,3062,1987,111,480,1,Semiurban,Y
LP004393,Male,Yes,0,Graduate,No,2764,1459,110,360,1,Rural,Y
LP004394,Female,Yes,0,Not Graduate,No,4817,923,120,360,1,Semiurban,Y
LP004395,Male,Yes,2,Graduate,No,8750,4996,130,180,1,Rural,Y
LP004396,Male,No,0,Graduate,No,4310,0,130,,1,Rural,Y
LP004397,Male,Yes,0,Graduate,No,3069,0,71,360,1,Semiurban,Y
LP004398,Female,Yes,3+,Graduate,No,5391,0,130,360,1,Semiurban,Y
LP004399,Female,Yes,0,Graduate,,3333,2500,128,360,1,Rural,Y
LP004400,Male,No,0,Graduate,No,5941,4232,296,360,,Urban,N
LP004401,Male,No,1,Not Graduate,No,6000,0,156,360,,Urban,Y
LP004402,Female,Yes,,Graduate,No,7167,0,128,360,1,Rural,Y
LP004403,Male,No,2,Graduate,No,4566,0,100,360,1,Semiurban,Y
LP004404,Female,Yes,2,Graduate,No,3667,0,113,360,1,Rural,Y
LP004405,Male,Yes,3+,Graduate,No,2346,1600,132,180,1,Urban,N
LP004406,Female,No,2,Graduate,No,3010,3136,,60,1,Urban,Y
LP004407,Male,Yes,0,Graduate,No,2333,2417,136,360,1,Rural,Y
LP004408,Male,Yes,0,Graduate,No,5488,0,125,360,1,Semiurban,Y
LP004409,Male,Yes,1,Graduate,No,9167,0,185,180,1,Urban,N
LP004410,Male,No,0,Graduate,No,9504,0,275,360,1,Urban,Y
LP004411,Female,No,2,Not Graduate,,2583,2115,120,180,1,Urban,Y
LP004412,Male,Yes,0,Graduate,No,1993,1625,113,480,1,Semiurban,Y
LP004413,Male,Yes,0,Not Graduate,No,3100,1400,113,360,1,Urban,Y
LP004414,Male,No,1,Graduate,No,3276,484,135,360,0,Semiurban,N
LP004415,Female,No,1,Not Graduate,Yes,3180,0,71,360,1,Urban,N
LP004416,Male,No,1,Graduate,No,3033,1459,95,360,1,Rural,Y
LP004417,Male,No,0,Graduate,No,3902,1666,109,180,1,Semiurban,Y
LP004418,Male,Yes,0,Graduate,No,1500,1800,103,360,0,Urban,N
LP004419,Male,No,0,Graduate,No,2889,0,45,360,1,Rural,Y
LP004420,Female,Yes,2,Not Graduate,No,2755,0,65,360,0,Rural,N
LP004421,Male,Yes,0,Graduate,No,2500,20000,103,360,1,Urban,N
LP004422,Male,Yes,2,Graduate,No,1963,0,53,360,1,Rural,N
LP004423,Male,No,3+,Graduate,No,7441,0,194,360,,Semiurban,N
LP004424,Female,No,0,Graduate,No,4547,0,115,360,,Urban,Y
LP004425,Female,Yes,0,Graduate,No,2167,2400,115,360,1,Semiurban,Y
LP004426,Male,Yes,0,Graduate,Yes,2213,0,66,36,1,Semiurban,N
LP004427,Male,Yes,2,Graduate,Yes,8300,0,152,360,1,Rural,Y
LP004428,Female,No,,Graduate,No,81000,0,360,360,1,Semiurban,Y
LP004429,Male,No,0,Graduate,Yes,3867,0,62,360,1,Rural,Y
LP004430,Female,No,2,Graduate,No,6256,0,160,360,1,Semiurban,Y
LP004431,Male,Yes,3+,Not Graduate,No,6096,0,218,360,0,Urban,Y
LP004432,Female,Yes,0,Graduate,No,2253,2033,110,360,1,Rural,N
LP004433,Male,Yes,3+,Not Graduate,No,2149,3237,178,360,1,Urban,Y
LP004434,Male,Yes,0,Graduate,No,2995,0,60,360,1,Urban,Y
LP004435,Male,Yes,1,Graduate,No,2600,0,160,360,1,Urban,Y
LP004436,Male,Yes,0,Graduate,No,1600,20000,239,360,1,Rural,Y
LP004437,Female,Yes,1,Graduate,No,1025,2773,112,360,1,Semiurban,Y
LP004438,Male,No,2,Not Graduate,No,3246,1417,138,360,1,Semiurban,Y
LP004439,Male,Yes,0,Graduate,No,5829,0,138,360,1,Semiurban,Y
LP004440,Male,Yes,0,Graduate,Yes,2720,0,80,360,1,Semiurban,Y
LP004441,Female,Yes,3+,Not Graduate,No,1820,1719,100,360,1,Urban,Y
LP004442,Male,Yes,1,Graduate,No,7250,1667,110,360,1,Semiurban,Y
LP004443,Male,Yes,2,Not Graduate,No,14880,0,96,360,,Rural,Y
LP004444,Male,Yes,0,Not Graduate,No,2666,4300,121,360,0,Urban,N
LP004445,Male,No,0,Not Graduate,No,4606,0,81,360,1,Semiurban,Y
LP004446,Female,Yes,2,Not Graduate,No,5935,0,133,180,1,Urban,Y
LP004447,Male,Yes,0,Graduate,No,2920,16,87,360,1,Urban,Y
LP004448,Male,No,0,Not Graduate,No,2717,0,60,360,1,Rural,N
LP004449,Male,Yes,0,Graduate,No,8624,0,150,360,1,Rural,Y
LP004450,Female,No,0,Graduate,No,6500,0,105,300,1,Semiurban,N
LP004451,Female,Yes,0,Graduate,No,12876,0,405,360,1,Rural,Y
LP004452,Male,Yes,0,Graduate,No,2425,2340,143,360,1,Semiurban,Y
LP004453,Male,Yes,0,Graduate,Yes,3750,0,100,360,1,Rural,Y
LP004454,Female,Yes,1,Not Graduate,Yes,10047,0,,360,1,Rural,Y
LP004455,Male,Yes,0,Graduate,No,1926,1851,50,360,0,Semiurban,N
LP004456,Female,Yes,0,Not Graduate,No,2213,1125,,360,1,Urban,Y
LP004457,Male,Yes,1,Graduate,No,10416,0,187,480,0,Urban,N
LP004458,Female,Yes,2,Graduate,No,7142,0,138,360,1,Semiurban,Y
LP004459,Male,No,0,Graduate,,3660,5064,187,360,1,Urban,Y
LP004460,Male,Yes,0,Graduate,No,7901,1833,180,360,1,Semiurban,Y
LP004461,Male,No,1,Graduate,No,4707,1993,148,360,1,Urban,Y
LP004462,Male,Yes,0,Graduate,No,37719,0,152,480,1,Rural,N
LP004463,Female,No,0,Graduate,No,7333,8333,175,360,1,Urban,N
LP004464,Male,Yes,0,Graduate,No,3466,1210,130,360,0,Urban,N
LP004465,Male,Yes,0,Graduate,No,4652,0,110,360,1,Semiurban,Y
LP004466,Male,Yes,,Graduate,No,3539,1376,55,360,1,Rural,Y
LP004467,Female,Yes,0,Not Graduate,Yes,3340,1710,150,360,1,Urban,Y
LP004468,Male,Yes,0,Graduate,No,2769,1542,190,360,1,Rural,Y
LP004469,Male,No,0,Graduate,No,2309,1255,125,360,1,Urban,N
LP004470,Male,No,0,Graduate,Yes,1958,1456,60,360,1,Rural,Y
LP004471,Male,Yes,0,Graduate,No,3948,1733,149,360,0,Urban,N
LP004472,Female,Yes,0,Graduate,,2483,2466,90,360,1,Rural,N
LP004473,Male,Yes,3+,Not Graduate,No,7085,0,84,360,,Rural,Y
LP004474,Male,No,1,Graduate,No,3859,0,96,360,1,Semiurban,Y
LP004475,Male,Yes,0,Graduate,No,4301,0,118,360,1,Semiurban,Y
LP004476,Female,Yes,1,Graduate,No,3708,2569,173,360,1,Rural,Y
LP004477,Female,No,2,Graduate,,4354,0,136,84,,Rural,Y
LP004478,Male,Yes,0,Graduate,Yes,8334,0,160,360,1,Rural,N
LP004479,Male,No,2,Graduate,No,2083,4083,160,180,1,Urban,Y
LP004480,Female,Yes,1,Graduate,No,7740,0,128,360,1,Semiurban,Y
LP004481,Male,Yes,2,Graduate,No,3015,2188,153,360,,Urban,Y
LP004482,Female,No,2,Not Graduate,No,5191,0,132,360,,Semiurban,Y
LP004483,Male,Yes,0,Graduate,No,4166,0,98,360,1,Rural,N
LP004484,Female,Yes,0,Graduate,Yes,6000,0,140,360,1,Semiurban,Y
LP004485,Male,No,0,Not Graduate,No,2947,1664,70,360,1,Semiurban,Y
LP004486,Male,Yes,2,Graduate,Yes,16692,0,110,360,1,Rural,Y
LP004487,Male,Yes,0,Graduate,No,210,2917,98,360,,Rural,Y
LP004488,Male,Yes,0,Not Graduate,No,4333,2451,110,360,1,Rural,Y
LP004489,Female,Yes,2,Graduate,No,3450,2079,162,360,0,Rural,N
LP004490,Male,Yes,0,Graduate,No,2653,1500,113,360,0,Rural,Y
LP004491,Male,No,0,Graduate,No,4691,0,100,360,1,Semiurban,Y
LP004492,Male,Yes,3+,Graduate,No,2500,0,93,360,1,Urban,N
LP004493,Female,Yes,0,Not Graduate,No,5532,4648,162,360,1,Urban,Y
LP004494,Male,Yes,1,Graduate,No,16525,1014,150,360,1,Urban,Y
LP004495,Male,No,0,Graduate,No,6700,1750,230,360,1,Semiurban,Y
LP004496,Male,No,0,Graduate,No,2873,1872,132,360,1,Urban,Y
LP004497,Male,Yes,3+,Graduate,No,16667,2250,86,180,1,Urban,Y
LP004498,Female,No,0,Graduate,No,2947,1603,,180,1,Urban,Y
LP004499,Male,No,2,Not Graduate,No,4350,0,154,,1,Semiurban,Y
LP004500,Male,No,0,Graduate,No,3095,0,113,360,1,Rural,Y
LP004501,Male,No,1,Not Graduate,No,2083,3150,128,360,1,Rural,Y
LP004502,Female,No,1,Graduate,,10833,0,234,360,0,Urban,N
LP004503,Female,Yes,3+,Graduate,No,8333,0,246,360,1,Semiurban,Y
LP004504,Male,No,0,Graduate,No,1958,2436,131,360,1,Rural,N
LP004505,Male,Yes,2,Not Graduate,No,3547,0,80,360,1,Rural,N
LP004506,Female,Yes,2,Graduate,No,18333,0,500,360,1,Urban,Y
LP004507,Male,No,2,Not Graduate,No,4583,2083,160,360,1,Semiurban,Y
LP004508,Female,Yes,2,Graduate,No,2435,0,75,360,1,Rural,Y
LP004509,Male,Yes,1,Graduate,No,2699,2785,96,360,1,Semiurban,Y
LP004510,Female,Yes,2,Graduate,No,5333,1131,186,360,0,Rural,N
LP004511,Male,Yes,0,Graduate,No,3691,0,110,360,1,Urban,Y
LP004512,Male,No,3+,Graduate,No,17263,0,225,360,,Semiurban,Y
LP004513,Male,No,0,Graduate,No,3597,2157,119,360,1,Rural,Y
LP004514,Male,Yes,0,Not Graduate,,3326,913,105,360,1,Semiurban,Y
LP004515,Female,Yes,2,Graduate,No,2600,1700,107,360,1,Rural,N
LP004516,Male,Yes,1,Not Graduate,No,4625,2857,111,360,1,Rural,Y
LP004517,Male,Yes,2,Graduate,No,2895,0,95,360,0,Rural,N
LP004518,Male,No,1,Graduate,,6283,4416,209,360,1,Semiurban,Y
LP004519,Female,Yes,2,Not Graduate,No,645,3683,113,180,1,Urban,Y
LP004520,Male,Yes,0,Graduate,Yes,3159,0,100,360,1,Rural,Y
LP004521,Male,Yes,0,Graduate,,4865,5624,208,360,1,Urban,N
LP004522,Male,Yes,1,Graduate,No,4050,5302,138,480,0,Urban,N
LP004523,Male,No,0,Graduate,No,3814,1483,124,360,1,Semiurban,Y
LP004524,Female,Yes,0,Graduate,No,3510,4416,243,360,1,Semiurban,N
LP004525,Male,Yes,0,Graduate,No,20833,6667,480,360,1,Semiurban,Y
LP004526,Male,No,1,Graduate,No,3583,0,96,360,1,Urban,Y
LP004527,Male,No,0,Graduate,No,2479,3013,188,300,,Urban,Y
LP004528,Female,No,0,Graduate,No,13262,0,40,360,1,Rural,Y
LP004529,Female,No,1,Graduate,No,3598,1287,100,360,1,Rural,N
LP004530,Male,Yes,0,Graduate,No,6065,2004,250,480,1,Semiurban,N
LP004531,Male,No,0,Not Graduate,No,3283,2035,148,,0,Rural,N
LP004532,Female,,0,Graduate,No,2130,6666,70,360,1,Semiurban,Y
LP004533,Male,No,2,Graduate,No,5815,3666,311,360,1,Rural,N
LP004534,Female,Yes,1,Graduate,No,3466,3428,150,360,1,Semiurban,Y
LP004535,Male,No,0,Graduate,Yes,2031,1632,113,360,1,Semiurban,Y
LP004536,Female,Yes,2,Graduate,No,3074,1800,123,300,1,Rural,Y
LP004537,Male,No,0,Graduate,Yes,4683,1915,185,180,0,Urban,N
LP004538,Male,Yes,0,Graduate,No,3400,0,95,360,1,Urban,Y
LP004539,Male,No,0,Graduate,No,2192,1742,45,180,1,Urban,Y
LP004540,Male,No,1,Graduate,Yes,2500,0,55,360,1,Rural,Y
LP004541,Female,Yes,0,Graduate,No,3601,1590,,360,,Semiurban,Y
LP004542,Male,Yes,1,Graduate,No,3166,2985,132,480,1,Urban,N
LP004543,Male,Yes,2,Graduate,No,15000,0,300,360,1,Urban,Y
LP004544,Male,Yes,0,Graduate,Yes,8666,4983,376,360,1,Semiurban,Y
LP004545,Female,Yes,0,Graduate,No,4917,0,130,360,1,Semiurban,Y
LP004546,Male,No,3+,Not Graduate,No,5818,2160,184,360,1,Urban,Y
LP004547,Male,Yes,2,Graduate,No,4333,2451,110,360,1,Urban,Y
LP004548,Male,Yes,,Graduate,No,2500,0,67,360,1,Urban,N
LP004549,Male,Yes,0,Graduate,Yes,4384,1793,117,180,1,Urban,Y
LP004550,Female,Yes,0,Graduate,No,2935,0,98,360,1,Semiurban,Y
LP004551,Male,No,2,Graduate,No,2833,0,71,360,0,Urban,N
LP004552,Male,Yes,0,Graduate,No,63337,0,490,360,1,Urban,Y
LP004553,Male,Yes,3+,Graduate,No,9833,1833,182,360,1,Rural,Y
LP004554,Female,Yes,2,Graduate,No,5503,4490,70,360,1,Rural,Y
LP004555,Female,No,0,Graduate,No,5250,688,160,360,1,Rural,Y
LP004556,Male,Yes,2,Graduate,No,2500,4600,176,360,,Urban,Y
LP004557,Male,Yes,0,Graduate,No,1830,0,,180,1,Semiurban,Y
LP004558,Female,Yes,1,Graduate,Yes,4160,0,71,360,1,Urban,Y
LP004559,Male,Yes,1,Graduate,No,2647,1587,173,360,,Semiurban,Y
LP004560,Female,No,0,Not Graduate,No,2378,0,46,360,0,Urban,N
LP004561,Male,No,0,Graduate,No,4554,1229,158,360,1,Urban,Y
LP004562,Female,No,3+,Graduate,No,3173,0,74,360,1,Rural,Y
LP004563,Male,Yes,2,Graduate,No,2583,2330,125,360,0,Semiurban,N
LP004564,Male,Yes,1,Graduate,No,2499,2458,160,180,0,Urban,N
LP004565,Male,Yes,0,Graduate,,3523,3230,152,300,1,Rural,N
LP004566,Male,Yes,0,Graduate,No,3083,2168,126,360,1,Semiurban,Y
LP004567,Female,Yes,0,Not Graduate,No,6333,4583,259,360,1,Semiurban,Y
LP004568,Male,Yes,2,Graduate,No,2625,6250,187,360,1,Rural,N
LP004569,Male,Yes,0,Graduate,No,9083,0,228,360,1,Semiurban,Y
LP004570,Male,No,3+,Graduate,No,8750,4167,308,360,1,Urban,Y
LP004571,Female,No,1,Graduate,No,2666,2083,95,360,1,Rural,Y
LP004572,Male,Yes,0,Graduate,No,5500,0,105,300,0,Semiurban,N
LP004573,Male,Yes,1,Graduate,No,2423,505,130,360,0,Rural,N
LP004574,Male,Yes,1,Graduate,No,3813,0,116,360,1,Semiurban,N
LP004575,Male,Yes,0,Graduate,No,8333,3167,165,360,,Urban,Y
LP004576,Female,Yes,0,Graduate,No,3875,0,67,360,0,Rural,N
LP004577,Male,No,0,Not Graduate,,3000,1666,100,360,1,Rural,Y
LP004578,Male,Yes,0,Graduate,No,5167,3167,200,360,0,Semiurban,N
LP004579,Male,Yes,0,Not Graduate,No,4723,0,81,360,1,Urban,Y
LP004580,Female,Yes,0,Graduate,No,5000,3667,236,360,1,Urban,N
LP004581,Female,Yes,2,Not Graduate,Yes,4750,2333,130,360,1,Urban,N
LP004582,Male,Yes,1,Graduate,No,3013,3033,95,360,1,Rural,Y
LP004583,Male,No,1,Graduate,No,6822,0,141,360,1,Semiurban,Y
LP004584,Female,Yes,0,Graduate,No,6216,0,133,360,1,Rural,Y
LP004585,Male,Yes,0,Graduate,No,2500,0,96,,0,Urban,N
LP004586,Female,No,1,Not Graduate,No,5124,0,124,360,1,Urban,Y
LP004587,Male,No,0,Graduate,No,6325,0,175,,0,Urban,N
LP004588,Female,Yes,3+,Graduate,No,19730,5266,570,360,1,Semiurban,Y
LP004589,Male,No,0,Graduate,No,15759,0,55,360,1,Rural,Y
